Date	Time	Severity	PID	TID	Function	Message
30-06-2025	22:41:48.673	 INFO	 33844	  5900	Injector	"PolicyVersion : 1750846459"
30-06-2025	22:41:58.648	 INFO	 29128	 27024	DllMain	"DLL_PROCESS_ATTACH "
30-06-2025	22:41:58.653	 INFO	 29128	 30404	InitializeCurrentProcessInfo	"0|0|0"
30-06-2025	22:41:58.666	ERROR	 29128	 30404	Edlp::Process::GetLabelId	"std::exception thrown GetFileVersionInfoSizeW failed with 1813"
30-06-2025	22:41:58.667	 INFO	 29128	 30404	ProcessEdlpPolicy	"Label Id :NonWork (2)"
30-06-2025	22:41:58.943	 INFO	 29128	 30404	LoadDlls	" Dlls : PrinterMonitorDll DragDropDll "
30-06-2025	22:41:58.945	 INFO	 29128	 30404	Injector	"PolicyVersion : 1750846459"
30-06-2025	22:41:59.888	 INFO	 27072	 23576	DllMain	"DLL_PROCESS_ATTACH "
30-06-2025	22:41:59.891	 INFO	 27072	 23392	InitializeCurrentProcessInfo	"0|0|0"
30-06-2025	22:41:59.906	ERROR	 27072	 23392	Edlp::Process::GetLabelId	"std::exception thrown GetFileVersionInfoSizeW failed with 1813"
30-06-2025	22:41:59.909	 INFO	 27072	 23392	ProcessEdlpPolicy	"Label Id :NonWork (2)"
30-06-2025	22:42:00.007	 INFO	 32400	 11580	DllMain	"DLL_PROCESS_ATTACH "
30-06-2025	22:42:00.011	 INFO	 32400	  9896	InitializeCurrentProcessInfo	"0|0|0"
30-06-2025	22:42:00.027	ERROR	 32400	  9896	Edlp::Process::GetLabelId	"std::exception thrown GetFileVersionInfoSizeW failed with 1813"
30-06-2025	22:42:00.029	 INFO	 32400	  9896	ProcessEdlpPolicy	"Label Id :NonWork (2)"
30-06-2025	22:42:00.130	 INFO	 10368	 17668	DllMain	"DLL_PROCESS_ATTACH "
30-06-2025	22:42:00.132	 INFO	 10368	 31460	InitializeCurrentProcessInfo	"0|0|0"
30-06-2025	22:42:00.146	ERROR	 10368	 31460	Edlp::Process::GetLabelId	"std::exception thrown GetFileVersionInfoSizeW failed with 1813"
30-06-2025	22:42:00.149	 INFO	 10368	 31460	ProcessEdlpPolicy	"Label Id :NonWork (2)"
30-06-2025	22:42:00.219	 INFO	 27072	 23392	LoadDlls	" Dlls : PrinterMonitorDll DragDropDll "
30-06-2025	22:42:00.222	 INFO	 27072	 23392	Injector	"PolicyVersion : 1750846459"
30-06-2025	22:42:00.427	 INFO	 32400	  9896	LoadDlls	" Dlls : PrinterMonitorDll DragDropDll "
30-06-2025	22:42:00.429	 INFO	 32400	  9896	Injector	"PolicyVersion : 1750846459"
30-06-2025	22:42:09.905	 INFO	 32404	  1520	DllMain	"DLL_PROCESS_ATTACH "
30-06-2025	22:42:09.908	 INFO	 32404	 30820	InitializeCurrentProcessInfo	"0|0|0"
30-06-2025	22:42:09.922	ERROR	 32404	 30820	Edlp::Process::GetLabelId	"std::exception thrown GetFileVersionInfoSizeW failed with 1813"
30-06-2025	22:42:09.923	 INFO	 32404	 30820	ProcessEdlpPolicy	"Label Id :NonWork (2)"
30-06-2025	22:42:10.216	 INFO	 32404	 30820	LoadDlls	" Dlls : PrinterMonitorDll DragDropDll "
30-06-2025	22:42:10.218	 INFO	 32404	 30820	Injector	"PolicyVersion : 1750846459"
30-06-2025	22:42:10.934	 INFO	 29884	 34176	DllMain	"DLL_PROCESS_ATTACH "
